str_res_item_name_3000003,音符雷达
str_res_item_name_3050353,中型时光宝盒
str_res_item_detail_3050353,打开后获得100个“音符输入器”和100个“时光灵石”。
str_res_item_name_3050354,大型时光宝盒
str_res_item_detail_3050354,打开后获得500个“音符输入器”和500个“时光灵石”。
str_res_item_name_3084571,古韵礼盒
str_res_item_detail_3084571,使用一定数量的梦境碎片·忆在琳琅肆兑换获得。无需钥匙，可直接开启。打开即可获得丰富奖励哦！
str_res_item_name_3084572,诗韵礼盒
str_res_item_detail_3084572,使用一定数量的梦境碎片·忆在琳琅肆兑换获得。无需钥匙，可直接开启。打开即可获得丰富奖励哦！
str_res_item_name_3084573,周年庆宝箱C
str_res_item_detail_3084573,炫舞十周年快乐!
str_res_item_name_3084574,周年庆宝箱D
str_res_item_detail_3084574,炫舞十周年快乐!
str_res_item_name_3084575,周年庆宝箱E
str_res_item_detail_3084575,炫舞十周年快乐!
str_res_item_name_3050346,周年庆包裹A
str_res_item_detail_3050346,炫舞十周年快乐!
str_res_item_name_3050347,周年庆包裹B
str_res_item_detail_3050347,炫舞十周年快乐!
str_res_item_name_3050348,周年庆包裹C
str_res_item_detail_3050348,炫舞十周年快乐!
str_res_item_name_3050349,周年庆包裹D
str_res_item_detail_3050349,炫舞十周年快乐!
str_res_item_name_3050350,周年庆包裹E
str_res_item_detail_3050350,炫舞十周年快乐!
str_res_item_name_3116075,青柠精华
str_res_item_detail_3116075,舞灵精华的一种，酸酸甜甜，夏天的味道。有神奇的魔力。装备在舞灵塔可以带有特殊魔法效果。此物品可在商城购买，不可重复获取
str_res_item_name_3084549,萤火幽梦礼盒
str_res_item_detail_3084549,向着相距遥远的你所在之处，这道光芒飞越天空展翅高翔。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084550,星芒闪耀礼盒
str_res_item_detail_3084550,宛如星光折射到你我心间，散发出耀眼的光芒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084551,绚彩钻石礼盒
str_res_item_detail_3084551,淡淡的五彩光晕，是遗落在凡间的璀璨。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084552,宝石国主礼盒
str_res_item_detail_3084552,这是恋人的目光，牵引你我的心一起律动。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084553,恍然如梦礼盒
str_res_item_detail_3084553,浮生若梦，百折千回。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084554,缘定前生礼盒
str_res_item_detail_3084554,这一路有多远，这段情有多长，生生世世执手到地老天荒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084555,浮生尽歇礼盒
str_res_item_detail_3084555,忘川河畔三生石，生死轮回再续缘。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084556,甜美童话礼盒
str_res_item_detail_3084556,在对的时间遇见对的人，那是童话。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084557,纯真星夜礼盒
str_res_item_detail_3084557,我说不出来为什么爱你，但我知道，你就是我不爱别人的理由。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084558,十年相伴礼盒
str_res_item_detail_3084558,十年相伴，感谢有你。使用相伴之匙可打开此礼盒；右键点击可了解礼盒内容
str_res_item_name_3084559,相约十年礼盒
str_res_item_detail_3084559,这世间，唯有QQ炫舞不可辜负。使用相约之匙可打开此礼盒；右键点击可了解礼盒内容
str_res_item_name_3084560,十年如一礼盒
str_res_item_detail_3084560,十年如一，是我对你唯一的信仰。使用十年之钥可打开此礼盒；右键点击可了解礼盒内容
str_res_item_name_3084561,笙歌尽歇礼盒
str_res_item_detail_3084561,去留两无意，停云杯难息。使用笙歌秘钥可打开此礼盒；右键点击可了解礼盒内容
str_res_item_name_3050335,芙蓉飘香包裹
str_res_item_detail_3050335,那一年盛夏，芙蓉飘香。开启后可获得惊喜道具
str_res_item_name_3050336,秋水潋滟包裹
str_res_item_detail_3050336,看遍万千风景，不及你回眸一笑。开启后可获得惊喜道具
str_res_item_name_3050337,红粉佳人包裹
str_res_item_detail_3050337,你是我的蓝颜知己，我做你的红粉佳人。开启后可获得惊喜道具
str_res_item_name_3050338,两情脉脉包裹
str_res_item_detail_3050338,你眼中有柔情千种，如脉脉春风。开启后可获得惊喜道具
str_res_item_name_3109006,甜蜜的赠礼
str_res_item_detail_3109006,甜蜜的双份礼物。使用后，可将其中一份赠送给你的家族好友
str_res_item_name_3050339,GM包裹4
str_res_item_detail_3050339,GM包裹4，GM活动专用
str_res_item_name_3084562,节奏星球礼盒
str_res_item_detail_3084562,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084563,梦想乐园礼盒
str_res_item_detail_3084563,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084564,游园时刻礼盒
str_res_item_detail_3084564,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084565,盛典见证礼盒
str_res_item_detail_3084565,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084566,香水百合礼盒
str_res_item_detail_3084566,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084567,2018年7月福利箱
str_res_item_detail_3084567,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3084568,2018年8月福利箱
str_res_item_detail_3084568,神秘的礼盒。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3050340,童趣梦想道具包
str_res_item_detail_3050340,神秘的道具包裹。开启后可获得惊喜道具
str_res_item_name_3084569,冰舞礼盒
str_res_item_detail_3084569,炫舞梦工厂专属活动尊享
str_res_item_name_3084570,狂热礼盒
str_res_item_detail_3084570,炫舞梦工厂专属活动尊享
str_res_item_name_3042081,十年之约极品宠物蛋（永久）
str_res_item_detail_3042081,十年相约，暖心相伴。
str_res_item_name_3018429,永久限定卡
str_res_item_detail_3018429,与特定的限定物品组合在一起时可将时效限定变为永久有效的道具
str_res_item_name_3050341,十年经典道具包
str_res_item_detail_3050341,神秘的道具包裹
str_res_item_name_3050342,十年典藏道具包
str_res_item_detail_3050342,神秘的道具包裹
str_res_item_name_3050343,十年梦想道具包
str_res_item_detail_3050343,神秘的道具包裹
str_res_item_name_3050344,归来的皇帝礼物包
str_res_item_detail_3050344,神秘的道具包裹
str_res_item_name_3050345,梦想极品道具包
str_res_item_detail_3050345,神秘的道具包裹
str_res_item_name_3028194,回归专属兑换券
str_res_item_detail_3028194,持有此道具后，可前往回归玩家专属活动页面兑换极品奖励，每次兑换消耗1张
str_res_item_name_3093104,黑金霓虹笔
str_res_item_detail_3093104,使用后，创建房间时将会改变房间昵称为黑金色
str_res_item_name_3085114,相伴之匙
str_res_item_detail_3085114,此钥匙可以打开十年相伴礼盒，获得其中的神秘礼物
str_res_item_name_3085115,相约之匙
str_res_item_detail_3085115,此钥匙可以打开相约十年礼盒，获得其中的神秘礼物
str_res_item_name_3085116,十年之钥
str_res_item_detail_3085116,此钥匙可以打开十年如一礼盒，获得其中的神秘礼物
str_res_item_name_3085117,笙歌秘钥
str_res_item_detail_3085117,此钥匙可以打开笙歌尽歇礼盒，获得其中的神秘礼物
str_res_item_name_3084579,生日礼花
str_res_item_detail_3084579,通过十周年生日币才可以兑换的生日礼花。无需钥匙，可直接开启；右键点击可了解礼花容
str_res_item_name_3018474,古韵灵玉
str_res_item_detail_3018474,一块充满古风灵韵的宝玉，可以在商城内直接购买，然后在乐器图鉴中使用
str_res_item_name_3018481,星石
str_res_item_detail_3018481,星空中神秘的宝石，具有神秘的魔力。
str_res_item_name_3042092,稀少莲小仙(永久)
str_res_item_name_3042093,珍贵莲小仙(永久)
str_res_item_name_3042094,极品莲小仙(1天)
str_res_item_name_3042095,极品莲小仙(永久)
str_res_item_detail_3042092,莲小仙宠物蛋。可砸出稀少稀有等级的莲小仙，有效期永久。可激活辅助天赋，天赋技能是“万华莲净”，可以增加全体友方单位的攻击、防御、运气属性，同时驱散目标身上的一个负面状态，移除后目标再获得额外的属性提升。可通过扭蛋系统获得
str_res_item_detail_3042093,莲小仙宠物蛋。可砸出珍贵稀有等级的莲小仙，有效期永久。可激活辅助天赋，天赋技能是“万华莲净”，可以增加全体友方单位的攻击、防御、运气属性，同时驱散目标身上的一个负面状态，移除后目标再获得额外的属性提升。可通过扭蛋系统获得
str_res_item_detail_3042094,莲小仙宠物蛋。可砸出极品稀有等级的莲小仙，有效期1天。可激活辅助天赋，天赋技能是“万华莲净”，可以增加全体友方单位的攻击、防御、运气属性，同时驱散目标身上的一个负面状态，移除后目标再获得额外的属性提升。可通过扭蛋系统获得
str_res_item_detail_3042095,莲小仙宠物蛋。可砸出极品稀有等级的莲小仙，有效期永久。可激活辅助天赋，天赋技能是“万华莲净”，可以增加全体友方单位的攻击、防御、运气属性，同时驱散目标身上的一个负面状态，移除后目标再获得额外的属性提升。可通过扭蛋系统获得
str_res_item_name_3097415,莲小仙普通蛋壳
str_res_item_detail_3097415,一块莲小仙蛋壳，可用来打造莲小仙宠物蛋，可通过扭蛋系统获得。
str_res_item_name_3097416,莲小仙高级蛋壳
str_res_item_detail_3097416,一块莲小仙蛋壳，可用来打造莲小仙宠物蛋，可通过扭蛋系统获得。
str_res_item_name_3042096,稀少仁(永久)
str_res_item_name_3042097,珍贵仁(永久)
str_res_item_name_3042098,极品仁(1天)
str_res_item_name_3042099,极品仁(永久)
str_res_item_detail_3042096,仁宠物蛋。可砸出稀少稀有等级的仁，有效期永久。可激活治疗天赋，天赋技能是“妙手回春”，可以为全体友方单位恢复已损失生命值一定比例的生命值，同时使目标在之后2次行动时能恢复生命值。可通过多宠对战奖励获得
str_res_item_detail_3042097,仁宠物蛋。可砸出珍贵稀有等级的仁，有效期永久。可激活治疗天赋，天赋技能是“妙手回春”，可以为全体友方单位恢复已损失生命值一定比例的生命值，同时使目标在之后2次行动时能恢复生命值。可通过多宠对战奖励获得
str_res_item_detail_3042098,仁宠物蛋。可砸出极品稀有等级的仁，有效期1天。可激活治疗天赋，天赋技能是“妙手回春”，可以为全体友方单位恢复已损失生命值一定比例的生命值，同时使目标在之后2次行动时能恢复生命值。可通过多宠对战奖励获得
str_res_item_detail_3042099,仁宠物蛋。可砸出极品稀有等级的仁，有效期永久。可激活治疗天赋，天赋技能是“妙手回春”，可以为全体友方单位恢复已损失生命值一定比例的生命值，同时使目标在之后2次行动时能恢复生命值。可通过多宠对战奖励获得
str_res_item_name_3097417,仁普通蛋壳
str_res_item_detail_3097417,一块仁蛋壳，可用来打造仁宠物蛋，可通过多宠对战奖励获得。
str_res_item_name_3097418,仁蛋壳
str_res_item_detail_3097418,一块仁蛋壳，可用来打造仁宠物蛋，可通过多宠对战奖励获得。
str_res_item_name_3116076,魔方精华
str_res_item_detail_3116076,舞灵精华的一种，炫丽的五彩魔方，翻动间有着无穷的美妙变化。装备在舞灵塔可以带有特殊魔法效果。此物品可在商城购买，不可重复获取
str_res_item_name_3034055,无尽宠溺
str_res_item_detail_3034055,购买后可使用无尽宠溺动作
str_res_item_name_3067051,黑玫瑰之恋对戒盒
str_res_item_detail_3067051,挚爱黑玫，矢志不渝。情侣对戒，戒指的3级特效外观会受到心动值的影响。可将其中一个送给您的另一半
str_res_item_name_3097404,质感拼图碎片
str_res_item_detail_3097404,有着神奇的作用的碎片，可以用来制作“质感拼图”卡片。可通过时尚中心“设计师生涯”水清沙白地图获得
str_res_item_name_3018476,红色铅笔
str_res_item_detail_3018476,好好玩炫舞
str_res_item_name_3018477,归来的皇帝
str_res_item_detail_3018477,归来的舞者，这是炫舞为你准备的特别物品
str_res_item_name_3018478,旅行机票
str_res_item_detail_3018478,旅行必备，不要弄丢了哦
str_res_item_name_3018479,金质幸运星
str_res_item_detail_3018479,一颗闪着金色光辉的幸运星，持有后仿佛任何事情都被幸运加持
str_res_item_name_3018480,球场约定
str_res_item_detail_3018480,来一场足球赛吧
str_res_item_name_3036053,10000经验卡
str_res_item_detail_3036053,对局外使用，直接增加10000经验值
str_res_item_name_3036054,100000经验卡
str_res_item_detail_3036054,对局外使用，直接增加100000经验值
str_res_item_name_3036055,1000000经验卡
str_res_item_detail_3036055,对局外使用，直接增加1000000经验值
str_res_item_name_3050355,如若初见包裹
str_res_item_detail_3050355,静待一树花开，等你落叶归来。打开后即可获得珍贵礼物哦
str_res_item_name_3050356,秋风画扇包裹
str_res_item_detail_3050356,你是我捧在手心里的倾城月光。打开后即可获得珍贵礼物哦
str_res_item_name_3050357,热恋物语包裹
str_res_item_detail_3050357,世界上所有的花加起来都比不上她最初的那一朵微笑。打开后即可获得珍贵礼物哦
str_res_item_name_3050358,浪漫心语包裹
